Airline,Airline ID,Source airport ID,Source airport ,Destination airport ID,Destination airport ,Codeshare,Stops,Equipment,Price,Source,Destination,Date_of_Journey
Multiple carriers,8U,32,CAI,1128,BEN,1154,0,320,11098,Delhi,Cochin,1/06/2019
Jet Airways,8U,32,CAI,1128,TIP,1157,0,320 332,10539,Kolkata,Banglore,9/06/2019
Air India,8U,32,CMN,1074,BEN,1154,0,320,9929,Delhi,Cochin,27/05/2019
Jet Airways,8U,32,CMN,1074,TIP,1157,0,320 319 332,10844,Kolkata,Banglore,12/05/2019
Jet Airways,8U,32,DXB,2188,TIP,1157,0,332,12692,Kolkata,Banglore,6/06/2019
Jet Airways,8U,32,FCO,1555,TIP,1157,0,320,9212,Delhi,Cochin,21/03/2019
Multiple carriers,8U,32,HBE,3410,TIP,1157,0,320 319,13727,Delhi,Cochin,15/05/2019
Air Asia,8U,32,IST,1701,BEN,1154,0,320,4282,Banglore,Delhi,15/06/2019
Jet Airways,8U,32,IST,1701,MRA,5804,0,320,10844,Kolkata,Banglore,24/05/2019
Air India,8U,32,IST,1701,TIP,1157,0,332 319,7480,Delhi,Cochin,27/06/2019
IndiGo,8U,32,JED,2072,BEN,1154,0,320,4823,Banglore,Delhi,1/05/2019
Jet Airways,8U,32,JED,2072,TIP,1157,0,332,12373,Delhi,Cochin,18/05/2019
Multiple carriers,8U,32,MRA,5804,BEN,1154,0,320,7215,Delhi,Cochin,21/03/2019
Air India,8U,32,MRA,5804,IST,1701,0,320,7480,Delhi,Cochin,9/05/2019
Multiple carriers,8U,32,MRA,5804,SFA,295,0,320 319,8143,Delhi,Cochin,24/06/2019
IndiGo,8U,32,MRA,5804,TUN,287,0,319 320,4823,Banglore,Delhi,3/05/2019
Jet Airways,8U,32,SFA,295,MRA,5804,0,319,10844,Kolkata,Banglore,6/06/2019
SpiceJet,8U,32,SFA,295,TIP,1157,0,320 319,5621,Banglore,Delhi,12/04/2019
Vistara,8U,32,TIP,1157,AMM,2170,0,332 320,9555,Kolkata,Banglore,18/05/2019
IndiGo,8U,32,TIP,1157,BEN,1154,0,320 319 332,4777,Banglore,New Delhi,21/03/2019
SpiceJet,8U,32,TIP,1157,CAI,1128,0,320 332,7648,Banglore,New Delhi,03/03/2019
IndiGo,8U,32,TIP,1157,CMN,1074,0,320 319 332,10308,Kolkata,Banglore,1/04/2019
Jet Airways,8U,32,TIP,1157,FCO,1555,0,320,21219,Delhi,Cochin,24/05/2019
IndiGo,8U,32,TIP,1157,HBE,3410,0,320 319,11319,Kolkata,Banglore,6/05/2019
Jet Airways,8U,32,TIP,1157,IST,1701,0,332 319,10844,Kolkata,Banglore,15/05/2019
Multiple carriers,8U,32,TIP,1157,JED,2072,0,332,15078,Delhi,Cochin,9/05/2019
SpiceJet,8U,32,TIP,1157,SFA,295,0,320 319,2017,Mumbai,Hyderabad,1/05/2019
Air Asia,8U,32,TIP,1157,TOB,5697,0,320,4409,Kolkata,Banglore,1/06/2019
IndiGo,8U,32,TIP,1157,TUN,287,0,319 320,5054,Delhi,Cochin,9/06/2019
Air India,8U,32,TUN,287,BEN,1154,0,319 320,10111,Banglore,New Delhi,15/03/2019
SpiceJet,8U,32,TUN,287,MRA,5804,0,319 320,4273,Banglore,New Delhi,18/03/2019
Jet Airways,8U,32,TUN,287,TIP,1157,0,319 320,8728,Delhi,Cochin,21/03/2019
Air India,8V,55,AET,6839,BTT,3417,0,CNC,8576,Kolkata,Banglore,24/05/2019
Jet Airways,8V,55,AET,6839,FAI,3832,0,CNC,8016,Banglore,Delhi,3/06/2019
Jet Airways,8V,55,AET,6839,HUS,7107,0,CNC,8016,Banglore,Delhi,9/06/2019
Jet Airways,8V,55,AKP,6712,BTT,3417,0,CNC,14151,Kolkata,Banglore,18/05/2019
IndiGo,8V,55,AKP,6712,FAI,3832,0,PAG,4423,Banglore,Delhi,15/04/2019
Jet Airways,8V,55,ARC,6729,VEE,7114,0,CNC,4050,Mumbai,Hyderabad,15/06/2019
Jet Airways,8V,55,BTT,3417,AET,6839,0,CNC,14781,Kolkata,Banglore,6/05/2019
Jet Airways,8V,55,BTT,3417,AKP,6712,0,CNC,8586,Kolkata,Banglore,15/05/2019
Air Asia,8V,55,BTT,3417,FAI,3832,0,CNC,5162,Kolkata,Banglore,21/05/2019
Jet Airways,8V,55,FAI,3832,AET,6839,0,CNC,13731,Kolkata,Banglore,9/06/2019
Jet Airways,8V,55,FAI,3832,AKP,6712,0,PAG,7438,Delhi,Cochin,21/03/2019
Jet Airways,8V,55,FAI,3832,BTT,3417,0,CNC,14151,Kolkata,Banglore,15/05/2019
Vistara,8V,55,FAI,3832,FYU,3420,0,CNC,5613,Banglore,Delhi,12/04/2019
IndiGo,8V,55,FAI,3832,GAL,3764,0,CNC,5380,Kolkata,Banglore,15/05/2019
Jet Airways,8V,55,FAI,3832,KBC,7118,0,CNC,7438,Delhi,Cochin,21/03/2019
Multiple carriers,8V,55,FAI,3832,LMA,\N,0,PAG,9646,Delhi,Cochin,1/06/2019
Air Asia,8V,55,FAI,3832,RBY,6722,0,CNC,6853,Delhi,Cochin,15/05/2019
Jet Airways,8V,55,FAI,3832,TAL,7113,0,CNC,13555,Banglore,New Delhi,18/03/2019
IndiGo,8V,55,FYU,3420,FAI,3832,0,CNC,5883,Delhi,Cochin,15/06/2019
IndiGo,8V,55,FYU,3420,VEE,7114,0,CNC,6171,Delhi,Cochin,9/03/2019
IndiGo,8V,55,GAL,3764,KAL,6717,0,CNC,3175,Mumbai,Hyderabad,21/05/2019
IndiGo,8V,55,GAL,3764,NUL,7111,0,CNC,4832,Delhi,Cochin,27/03/2019
Multiple carriers,8V,55,HSL,7108,HUS,7107,0,CNC,13377,Delhi,Cochin,1/06/2019
Jet Airways,8V,55,HSL,7108,RBY,6722,0,CNC,10262,Delhi,Cochin,24/06/2019
Jet Airways,8V,55,HSL,7108,TAL,7113,0,CNC,10262,Delhi,Cochin,1/06/2019
Air India,8V,55,HUS,7107,FAI,3832,0,CNC,8603,Delhi,Cochin,18/05/2019
Jet Airways,8V,55,HUS,7107,TAL,7113,0,CNC,8586,Kolkata,Banglore,6/06/2019
Vistara,8V,55,KAL,6717,HSL,7108,0,CNC,8452,Kolkata,Banglore,21/05/2019
Jet Airways,8V,55,KBC,7118,FYU,3420,0,CNC,14231,Kolkata,Banglore,24/03/2019
Jet Airways,8V,55,KYU,7208,FAI,3832,0,CNC,16289,Delhi,Cochin,21/05/2019
SpiceJet,8V,55,LMA,\N,FAI,3832,0,PAG,6860,Banglore,New Delhi,03/03/2019
IndiGo,8V,55,NUL,7111,KYU,7208,0,CNC,2754,Mumbai,Hyderabad,9/05/2019
Multiple carriers,8V,55,RBY,6722,FAI,3832,0,CNC,9646,Delhi,Cochin,9/06/2019
Air India,8V,55,RBY,6722,TAL,7113,0,CNC,4667,Chennai,Kolkata,27/05/2019
IndiGo,8V,55,TAL,7113,FAI,3832,0,CNC,4804,Kolkata,Banglore,21/04/2019
IndiGo,8V,55,TAL,7113,HSL,7108,0,CNC,4545,Banglore,New Delhi,09/03/2019
Jet Airways,8V,55,TAL,7113,RBY,6722,0,CNC,25735,Banglore,New Delhi,01/03/2019
Jet Airways,8V,55,VEE,7114,ARC,6729,0,CNC,12647,Delhi,Cochin,21/03/2019
Jet Airways,8V,55,VEE,7114,FYU,3420,0,CNC,8586,Kolkata,Banglore,1/05/2019
IndiGo,9C,15999,BKI,3269,PVG,3406,0,320,5277,Chennai,Kolkata,9/06/2019
IndiGo,9C,15999,BKK,3885,PVG,3406,0,320,6206,Delhi,Cochin,27/03/2019
Air Asia,9C,15999,CAN,3370,SHA,3391,0,320,4483,Banglore,Delhi,12/04/2019
Vistara,9C,15999,CAN,3370,SJW,6347,0,320,9870,Kolkata,Banglore,24/05/2019
SpiceJet,9C,15999,CGD,6352,KMG,3382,0,320,3841,Kolkata,Banglore,27/06/2019
SpiceJet,9C,15999,CGD,6352,SHA,3391,0,320,3815,Kolkata,Banglore,27/03/2019
IndiGo,9C,15999,CGQ,4380,PVG,3406,0,320,6860,Banglore,New Delhi,24/03/2019
Jet Airways,9C,15999,CJU,2370,PVG,3406,0,320,12121,Kolkata,Banglore,1/05/2019
Jet Airways,9C,15999,CKG,3393,LYA,4148,0,320,5963,Delhi,Cochin,27/03/2019
SpiceJet,9C,15999,CKG,3393,PVG,3406,0,320,3625,Banglore,Delhi,6/06/2019
SpiceJet,9C,15999,CKG,3393,SHA,3391,0,320,3841,Kolkata,Banglore,15/06/2019
IndiGo,9C,15999,CKG,3393,SJW,6347,0,320,4823,Banglore,Delhi,12/06/2019
Multiple carriers,9C,15999,CNX,3931,PVG,3406,0,320,9646,Delhi,Cochin,12/06/2019
Jet Airways,9C,15999,CSX,3371,SHA,3391,0,320,10152,Delhi,Cochin,27/05/2019
IndiGo,9C,15999,CTU,3395,SHA,3391,0,320,7514,Delhi,Cochin,3/06/2019
Jet Airways,9C,15999,CTU,3395,SJW,6347,0,320,16736,Banglore,New Delhi,06/03/2019
Jet Airways,9C,15999,DLC,3404,HGH,3386,0,320,13584,Kolkata,Banglore,6/05/2019
Air India,9C,15999,DLC,3404,PVG,3406,0,320,11222,Kolkata,Banglore,21/05/2019
IndiGo,9C,15999,DLC,3404,SJW,6347,0,320,3850,Chennai,Kolkata,1/05/2019
Vistara,9C,15999,DYG,6353,PVG,3406,0,320,7608,Banglore,New Delhi,24/03/2019
Jet Airways,9C,15999,HET,6345,SJW,6347,0,320,10844,Kolkata,Banglore,12/05/2019
Multiple carriers,9C,15999,HGH,3386,DLC,3404,0,320,7408,Delhi,Cochin,9/06/2019
Vistara,9C,15999,HGH,3386,KWL,3372,0,320,3687,Chennai,Kolkata,18/05/2019
SpiceJet,9C,15999,HGH,3386,SHE,4144,0,320,11726,Delhi,Cochin,3/03/2019
Jet Airways,9C,15999,HGH,3386,SJW,6347,0,320,9663,Kolkata,Banglore,6/05/2019
Air India,9C,15999,HGH,3386,SYX,4030,0,320,12829,Kolkata,Banglore,24/03/2019
IndiGo,9C,15999,HGH,3386,SZX,3374,0,320,6069,Delhi,Cochin,27/06/2019
Jet Airways,9C,15999,HIA,7898,HRB,3400,0,320,8529,Kolkata,Banglore,12/06/2019
Vistara,9C,15999,HIA,7898,SZX,3374,0,320,8085,Kolkata,Banglore,9/05/2019
Vistara,9C,15999,HKG,3077,PVG,3406,0,320,4878,Banglore,Delhi,15/05/2019
IndiGo,9C,15999,HKT,3179,PVG,3406,0,320,4077,Banglore,Delhi,3/04/2019
IndiGo,9C,15999,HRB,3400,HIA,7898,0,320,7605,Kolkata,Banglore,9/05/2019
Jet Airways,9C,15999,HRB,3400,PVG,3406,0,320,13014,Delhi,Cochin,15/06/2019
IndiGo,9C,15999,HSG,5996,PVG,3406,0,320,11600,Delhi,Cochin,3/03/2019
Jet Airways,9C,15999,IBR,2281,PVG,3406,0,320,14151,Kolkata,Banglore,12/05/2019
Air India,9C,15999,JIQ,8781,KMG,3382,0,320,12497,Delhi,Cochin,24/06/2019
Jet Airways,9C,15999,JIQ,8781,SHA,3391,0,320,17024,Delhi,Cochin,6/03/2019
SpiceJet,9C,15999,JJN,6386,SHA,3391,0,320,6300,Chennai,Kolkata,9/03/2019
Multiple carriers,9C,15999,KHH,2264,PVG,3406,0,320,15147,Delhi,Cochin,6/03/2019
Multiple carriers,9C,15999,KIX,3992,PVG,3406,0,320,6795,Delhi,Cochin,1/06/2019
IndiGo,9C,15999,KMG,3382,CGD,6352,0,320,5755,Mumbai,Hyderabad,3/03/2019
Air India,9C,15999,KMG,3382,JIQ,8781,0,320,10203,Kolkata,Banglore,12/05/2019
Jet Airways,9C,15999,KMG,3382,MIG,6400,0,320,14714,Delhi,Cochin,6/06/2019
IndiGo,9C,15999,KMG,3382,PVG,3406,0,320,4545,Banglore,New Delhi,18/03/2019
Jet Airways,9C,15999,KMG,3382,SHA,3391,0,320,14781,Kolkata,Banglore,15/05/2019
Air India,9C,15999,KMG,3382,SJW,6347,0,320,11602,Banglore,New Delhi,12/03/2019
IndiGo,9C,15999,KMG,3382,ZYI,9846,0,320,4049,Mumbai,Hyderabad,6/05/2019
Jet Airways,9C,15999,KWE,3394,SHA,3391,0,320,13029,Delhi,Cochin,9/05/2019
Jet Airways,9C,15999,KWL,3372,HGH,3386,0,320,14571,Kolkata,Banglore,9/06/2019
Air India,9C,15999,KWL,3372,PVG,3406,0,320,6961,Banglore,Delhi,9/06/2019
SpiceJet,9C,15999,KWL,3372,SJW,6347,0,320,6381,Kolkata,Banglore,15/05/2019
SpiceJet,9C,15999,LHW,3378,PVG,3406,0,320,3841,Kolkata,Banglore,1/04/2019
Jet Airways,9C,15999,LYA,4148,CKG,3393,0,320,11538,Delhi,Cochin,21/03/2019
Vistara,9C,15999,LYA,4148,SHE,4144,0,320,8610,Kolkata,Banglore,6/05/2019
Air India,9C,15999,MFM,3121,PVG,3406,0,320,11552,Delhi,Cochin,6/03/2019
Multiple carriers,9C,15999,MIG,6400,KMG,3382,0,320,7408,Delhi,Cochin,1/06/2019
Jet Airways,9C,15999,MIG,6400,SHA,3391,0,320,10262,Delhi,Cochin,27/06/2019
Air India,9C,15999,MIG,6400,SHE,4144,0,320,10991,Kolkata,Banglore,6/05/2019
Multiple carriers,9C,15999,NKG,3388,SHE,4144,0,320,13587,Delhi,Cochin,9/06/2019
Air India,9C,15999,NNG,3373,SHA,3391,0,320,7480,Delhi,Cochin,15/05/2019
IndiGo,9C,15999,PVG,3406,BKI,3269,0,320,6351,Banglore,New Delhi,09/03/2019
Multiple carriers,9C,15999,PVG,3406,BKK,3885,0,320,7153,Delhi,Cochin,27/05/2019
Air Asia,9C,15999,PVG,3406,CGQ,4380,0,320,4409,Kolkata,Banglore,6/05/2019
IndiGo,9C,15999,PVG,3406,CJU,2370,0,320,7228,Kolkata,Banglore,15/05/2019
Multiple carriers,9C,15999,PVG,3406,CKG,3393,0,320,11667,Delhi,Cochin,27/03/2019
SpiceJet,9C,15999,PVG,3406,CNX,3931,0,320,4649,Kolkata,Banglore,12/06/2019
Air India,9C,15999,PVG,3406,DLC,3404,0,320,12592,Kolkata,Banglore,9/05/2019
Multiple carriers,9C,15999,PVG,3406,DYG,6353,0,320,11789,Delhi,Cochin,12/06/2019
Air India,9C,15999,PVG,3406,HKG,3077,0,320,4667,Chennai,Kolkata,1/06/2019
Air Asia,9C,15999,PVG,3406,HKT,3179,0,320,9719,Kolkata,Banglore,21/05/2019
Air India,9C,15999,PVG,3406,HRB,3400,0,320,6902,Delhi,Cochin,27/03/2019
Jet Airways,9C,15999,PVG,3406,IBR,2281,0,320,14781,Kolkata,Banglore,21/05/2019
Jet Airways,9C,15999,PVG,3406,KHH,2264,0,320,10844,Kolkata,Banglore,18/05/2019
Air India,9C,15999,PVG,3406,KIX,3992,0,320,11522,Kolkata,Banglore,24/03/2019
Air India,9C,15999,PVG,3406,KWL,3372,0,320,6121,Banglore,Delhi,21/04/2019
Vistara,9C,15999,PVG,3406,MFM,3121,0,320,8610,Kolkata,Banglore,6/06/2019
Air Asia,9C,15999,PVG,3406,NNG,3373,0,320,5620,Kolkata,Banglore,24/03/2019
IndiGo,9C,15999,PVG,3406,REP,3035,0,320,4804,Kolkata,Banglore,27/05/2019
Multiple carriers,9C,15999,PVG,3406,SHE,4144,0,320,7005,Delhi,Cochin,27/05/2019
Jet Airways,9C,15999,PVG,3406,SIN,3316,0,320,15129,Delhi,Cochin,1/05/2019
Jet Airways,9C,15999,PVG,3406,SYX,4030,0,320,8586,Kolkata,Banglore,24/05/2019
Multiple carriers,9C,15999,PVG,3406,TAK,2337,0,320,10197,Delhi,Cochin,18/05/2019
Multiple carriers,9C,15999,PVG,3406,TAO,3390,0,320,10667,Delhi,Cochin,27/03/2019
IndiGo,9C,15999,PVG,3406,TPE,2276,0,320,11160,Kolkata,Banglore,12/06/2019
Air India,9C,15999,PVG,3406,XMN,3383,0,320,12488,Delhi,Cochin,27/05/2019
Jet Airways,9C,15999,PVG,3406,ZHA,6357,0,320,10844,Kolkata,Banglore,18/05/2019
Air India,9C,15999,REP,3035,PVG,3406,0,320,9968,Delhi,Cochin,3/06/2019
Jet Airways,9C,15999,SHA,3391,CAN,3370,0,320,5198,Banglore,Delhi,18/05/2019
Jet Airways,9C,15999,SHA,3391,CGD,6352,0,320,8586,Kolkata,Banglore,1/05/2019
IndiGo,9C,15999,SHA,3391,CKG,3393,0,320,4332,Chennai,Kolkata,18/05/2019
IndiGo,9C,15999,SHA,3391,CSX,3371,0,320,5069,Kolkata,Banglore,6/05/2019
Jet Airways,9C,15999,SHA,3391,CTU,3395,0,320,4544,Banglore,Delhi,6/05/2019
Multiple carriers,9C,15999,SHA,3391,JIQ,8781,0,320,14973,Delhi,Cochin,3/03/2019
Air India,9C,15999,SHA,3391,JJN,6386,0,320,13387,Banglore,New Delhi,12/03/2019
SpiceJet,9C,15999,SHA,3391,KMG,3382,0,320,3625,Banglore,Delhi,9/06/2019
Jet Airways,9C,15999,SHA,3391,KWE,3394,0,320,10703,Kolkata,Banglore,24/05/2019
IndiGo,9C,15999,SHA,3391,LHW,3378,0,320,7615,Kolkata,Banglore,24/03/2019
IndiGo,9C,15999,SHA,3391,SJW,6347,0,320,4823,Banglore,Delhi,27/05/2019
Jet Airways,9C,15999,SHA,3391,SWA,4302,0,320,16736,Banglore,New Delhi,06/03/2019
Jet Airways,9C,15999,SHA,3391,SYX,4030,0,320,9663,Kolkata,Banglore,9/05/2019
Multiple carriers,9C,15999,SHA,3391,SZX,3374,0,320,9205,Delhi,Cochin,18/05/2019
Jet Airways,9C,15999,SHA,3391,TAO,3390,0,320,15554,Delhi,Cochin,9/05/2019
SpiceJet,9C,15999,SHA,3391,URC,3399,0,320,1965,Mumbai,Hyderabad,15/05/2019
Air India,9C,15999,SHA,3391,XIY,3379,0,320,5510,Kolkata,Banglore,15/06/2019
Multiple carriers,9C,15999,SHA,3391,XMN,3383,0,320,8266,Delhi,Cochin,9/05/2019
IndiGo,9C,15999,SHA,3391,ZUH,6355,0,320,3175,Mumbai,Hyderabad,27/05/2019
SpiceJet,9C,15999,SHA,3391,ZYI,9846,0,320,4760,Delhi,Cochin,9/05/2019
Multiple carriers,9C,15999,SHE,4144,HGH,3386,0,320,7740,Delhi,Cochin,27/05/2019
Jet Airways,9C,15999,SHE,4144,LYA,4148,0,320,13941,Kolkata,Banglore,15/05/2019
Air Asia,9C,15999,SHE,4144,MIG,6400,0,320,11410,Delhi,Cochin,6/06/2019
Jet Airways,9C,15999,SHE,4144,NKG,3388,0,320,12681,Kolkata,Banglore,1/04/2019
Jet Airways,9C,15999,SHE,4144,PVG,3406,0,320,15129,Delhi,Cochin,6/05/2019
Jet Airways,9C,15999,SHE,4144,SJW,6347,0,320,10368,Delhi,Cochin,12/06/2019
Air India,9C,15999,SHE,4144,SZX,3374,0,320,12324,Kolkata,Banglore,21/05/2019
SpiceJet,9C,15999,SHE,4144,XIY,3379,0,320,3841,Kolkata,Banglore,15/04/2019
Jet Airways,9C,15999,SIN,3316,PVG,3406,0,320,13014,Delhi,Cochin,24/06/2019
IndiGo,9C,15999,SJW,6347,CAN,3370,0,320,6442,Delhi,Cochin,27/06/2019
Jet Airways,9C,15999,SJW,6347,CKG,3393,0,320,12373,Delhi,Cochin,18/05/2019
Jet Airways,9C,15999,SJW,6347,CTU,3395,0,320,13817,Banglore,New Delhi,12/03/2019
IndiGo,9C,15999,SJW,6347,DLC,3404,0,320,4823,Banglore,Delhi,24/06/2019
Jet Airways,9C,15999,SJW,6347,HET,6345,0,320,9412,Delhi,Cochin,27/03/2019
Air India,9C,15999,SJW,6347,HGH,3386,0,320,10231,Delhi,Cochin,27/05/2019
Jet Airways,9C,15999,SJW,6347,KMG,3382,0,320,7229,Banglore,Delhi,9/04/2019
SpiceJet,9C,15999,SJW,6347,KWL,3372,0,320,4273,Banglore,New Delhi,24/03/2019
Jet Airways,9C,15999,SJW,6347,SHA,3391,0,320,10844,Kolkata,Banglore,18/05/2019
IndiGo,9C,15999,SJW,6347,SHE,4144,0,320,7164,Delhi,Cochin,27/05/2019
Jet Airways,9C,15999,SJW,6347,SZX,3374,0,320,6478,Banglore,Delhi,27/06/2019
Jet Airways,9C,15999,SJW,6347,TPE,2276,0,320,5198,Banglore,Delhi,12/05/2019
SpiceJet,9C,15999,SJW,6347,XMN,3383,0,320,4319,Banglore,Delhi,27/04/2019
Jet Airways,9C,15999,SWA,4302,SHA,3391,0,320,10262,Delhi,Cochin,27/06/2019
Vistara,9C,15999,SYX,4030,HGH,3386,0,320,6741,Delhi,Cochin,18/05/2019
Jet Airways,9C,15999,SYX,4030,PVG,3406,0,320,14571,Kolkata,Banglore,6/06/2019
Air India,9C,15999,SYX,4030,SHA,3391,0,320,26092,Banglore,New Delhi,01/03/2019
Air India,9C,15999,SZX,3374,HGH,3386,0,320,11753,Delhi,Cochin,27/06/2019
Jet Airways,9C,15999,SZX,3374,HIA,7898,0,320,7832,Banglore,New Delhi,21/03/2019
Vistara,9C,15999,SZX,3374,SHA,3391,0,320,8610,Kolkata,Banglore,1/05/2019
Jet Airways,9C,15999,SZX,3374,SHE,4144,0,320,13626,Kolkata,Banglore,12/06/2019
Jet Airways,9C,15999,SZX,3374,SJW,6347,0,320,10368,Delhi,Cochin,9/06/2019
IndiGo,9C,15999,TAK,2337,PVG,3406,0,320,2754,Mumbai,Hyderabad,18/06/2019
Jet Airways,9C,15999,TAO,3390,SHA,3391,0,320,12692,Kolkata,Banglore,6/06/2019
IndiGo,9C,15999,TPE,2276,PVG,3406,0,320,10067,Banglore,New Delhi,01/03/2019
GoAir,9C,15999,TPE,2276,SJW,6347,0,320,4959,Delhi,Cochin,3/06/2019
Air India,9C,15999,URC,3399,SHA,3391,0,320,19372,Banglore,New Delhi,01/03/2019
Air India,9C,15999,URC,3399,XIY,3379,0,320,3100,Mumbai,Hyderabad,18/05/2019
Multiple carriers,9C,15999,XIY,3379,SHA,3391,0,320,8405,Delhi,Cochin,15/05/2019
Multiple carriers,9C,15999,XIY,3379,SHE,4144,0,320,6943,Delhi,Cochin,27/05/2019
SpiceJet,9C,15999,XIY,3379,URC,3399,0,320,3841,Kolkata,Banglore,27/04/2019
SpiceJet,9C,15999,XMN,3383,PVG,3406,0,320,2017,Mumbai,Hyderabad,6/06/2019
Vistara,9C,15999,XMN,3383,SHA,3391,0,320,9187,Kolkata,Banglore,1/05/2019
Jet Airways,9C,15999,XMN,3383,SJW,6347,0,320,13941,Kolkata,Banglore,12/05/2019
Jet Airways,9C,15999,ZHA,6357,PVG,3406,0,320,8938,Delhi,Cochin,21/03/2019
SpiceJet,9C,15999,ZUH,6355,PVG,3406,0,320,4319,Banglore,Delhi,18/05/2019
SpiceJet,9C,15999,ZUH,6355,SHA,3391,0,320,3573,Banglore,Delhi,1/04/2019
SpiceJet,9C,15999,ZYI,9846,KMG,3382,0,320,3841,Kolkata,Banglore,3/05/2019
Jet Airways,9C,15999,ZYI,9846,SHA,3391,0,320,7202,Delhi,Cochin,27/06/2019
Vistara,9D,\N,JED,2072,NDJ,999,0,737 747,9187,Kolkata,Banglore,9/06/2019
GoAir,9E,3976,ATL,3682,AZO,4039,0,CRJ,6976,Delhi,Cochin,3/06/2019
Jet Airways,9E,3976,ATL,3682,CHA,3578,0,CRJ,12898,Delhi,Cochin,21/05/2019
Jet Airways,9E,3976,ATL,3682,CID,4043,0,CRJ,12898,Delhi,Cochin,27/05/2019
Jet Airways,9E,3976,ATL,3682,CRW,4285,0,CRJ,10588,Delhi,Cochin,15/06/2019
Air India,9E,3976,ATL,3682,CVG,3488,0,CR9 ,9181,Delhi,Cochin,24/06/2019
Jet Airways,9E,3976,ATL,3682,EVV,4018,0,CRJ,11087,Banglore,New Delhi,03/03/2019
Jet Airways,9E,3976,ATL,3682,FWA,4041,0,CRJ,10262,Delhi,Cochin,27/06/2019
Jet Airways,9E,3976,ATL,3682,GSO,4008,0,CR9,4886,Delhi,Cochin,6/04/2019
IndiGo,9E,3976,ATL,3682,GSP,4034,0,CRJ,8470,Delhi,Cochin,21/03/2019
Air India,9E,3976,ATL,3682,LAN,3544,0,CRJ,14960,Kolkata,Banglore,21/05/2019
SpiceJet,9E,3976,ATL,3682,LEX,4017,0,CRJ,3873,Kolkata,Banglore,9/05/2019
Air India,9E,3976,ATL,3682,MBS,4128,0,CRJ,11911,Delhi,Cochin,9/03/2019
Air India,9E,3976,ATL,3682,MSP,3858,0,,8907,Delhi,Cochin,15/06/2019
SpiceJet,9E,3976,ATL,3682,ROA,4016,0,CRJ,3859,Chennai,Kolkata,9/05/2019
Air Asia,9E,3976,ATL,3682,SYR,3745,0,CR9,3807,Kolkata,Banglore,24/06/2019
Air Asia,9E,3976,ATL,3682,TYS,3676,0,CRJ CR9,4384,Kolkata,Banglore,6/03/2019
Multiple carriers,9E,3976,ATL,3682,XNA,4356,0,CRJ,11622,Delhi,Cochin,3/06/2019
Vistara,9E,3976,AZO,4039,ATL,3682,0,CRJ,4563,Banglore,New Delhi,24/03/2019
SpiceJet,9E,3976,CHA,3578,ATL,3682,0,CRJ,1965,Mumbai,Hyderabad,1/04/2019
Air India,9E,3976,CRW,4285,ATL,3682,0,CRJ,4145,Kolkata,Banglore,24/04/2019
Jet Airways,9E,3976,CVG,3488,ATL,3682,0,CR9 ,10031,Kolkata,Banglore,24/03/2019
Air India,9E,3976,DTW,3645,MSY,3861,0,CR9,11628,Banglore,New Delhi,01/03/2019
Jet Airways,9E,3976,EVV,4018,ATL,3682,0,CRJ,10262,Delhi,Cochin,15/06/2019
SpiceJet,9E,3976,FWA,4041,ATL,3682,0,CRJ,2017,Mumbai,Hyderabad,24/06/2019
Vistara,9E,3976,GFK,3442,TVF,7018,0,,6216,Delhi,Cochin,27/04/2019
Multiple carriers,9E,3976,GSO,4008,ATL,3682,0,CR9,16294,Delhi,Cochin,15/05/2019
IndiGo,9E,3976,GSP,4034,ATL,3682,0,CRJ,3943,Banglore,Delhi,3/06/2019
Multiple carriers,9E,3976,JFK,3797,MSY,3861,0,CR9,7038,Delhi,Cochin,27/05/2019
SpiceJet,9E,3976,LAN,3544,ATL,3682,0,CRJ,7294,Banglore,New Delhi,09/03/2019
SpiceJet,9E,3976,LEX,4017,ATL,3682,0,CRJ,3873,Kolkata,Banglore,6/04/2019
Air India,9E,3976,LGA,3697,MSY,3861,0,CR9,3100,Mumbai,Hyderabad,18/06/2019
Multiple carriers,9E,3976,MBS,4128,ATL,3682,0,CRJ,12507,Delhi,Cochin,27/05/2019
Air Asia,9E,3976,MDT,3542,ATL,3682,0,CRJ,6152,Delhi,Cochin,21/05/2019
Air India,9E,3976,MEM,3473,MSY,3861,0,CRJ,8030,Kolkata,Banglore,1/04/2019
Jet Airways,9E,3976,MSP,3858,ATL,3682,0,,5769,Banglore,Delhi,18/06/2019
IndiGo,9E,3976,MSP,3858,MSY,3861,0,CR9,4804,Kolkata,Banglore,6/06/2019
Air India,9E,3976,MSY,3861,DTW,3645,0,CR9,8372,Delhi,Cochin,18/05/2019
Jet Airways,9E,3976,MSY,3861,JFK,3797,0,CR9,8578,Banglore,New Delhi,15/03/2019
Air India,9E,3976,MSY,3861,LGA,3697,0,CR9,11228,Delhi,Cochin,18/05/2019
Air India,9E,3976,MSY,3861,MEM,3473,0,CRJ,13227,Kolkata,Banglore,1/05/2019
IndiGo,9E,3976,MSY,3861,MSP,3858,0,CR9,8855,Banglore,New Delhi,15/03/2019
Multiple carriers,9E,3976,ROA,4016,ATL,3682,0,CRJ,12192,Delhi,Cochin,12/06/2019
Jet Airways,9E,3976,SYR,3745,ATL,3682,0,CR9,12819,Delhi,Cochin,27/06/2019
